data	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396	
D02826	0.19512	0.29268	0.33333	0.23404	0.36585	0.33846	0.26000	0.33333	0.31818	0.21951	0.33333	0.21951	0.18966	0.32143	0.30000	0.34146	0.26829	0.23256	0.34146	0.26000	0.34146	0.26829	0.36585	0.39024	0.25424	0.27660	0.14634	0.31707	0.37500	0.27397	0.29545	0.24390	0.24390	0.41463	0.24390	0.27419	0.34146	0.21739	0.26829	0.33333	0.17073	0.17021	0.28261	0.34615	0.17073	0.24390	0.22619	0.24390	0.36585	0.21951	0.43902	0.41463	0.31707	0.36585	0.35556	0.31707	0.29268	0.21739	0.31707	0.31707	0.22414	0.26316	0.23636	0.30909	0.21951	0.43902	0.17073	0.24490	0.12195	0.51220	0.32143	0.39024	0.26829	0.43902	0.25882	0.41463	0.29268	0.27869	0.29167	0.16667	0.24194	0.29268	0.31429	0.12500	0.42857	0.27083	0.38333	0.29545	0.31111	0.20833	0.26923	0.26923	0.25352	0.27143	0.30000	0.24638	0.27869	0.29268	0.22059	0.21429	0.36000	0.21951	0.26829	0.24390	0.36585	0.21250	0.33333	0.30435	0.24615	0.23529	0.34247	0.43902	0.29268	0.29268	0.37255	0.21277	0.34146	0.31148	0.39024	0.31707	0.29787	0.24242	0.25000	0.29508	0.34375	0.24444	0.39583	0.34146	0.31481	0.27451	0.27632	0.46341	0.36585	0.39024	0.23288	0.31707	0.28378	0.28986	0.21569	0.34783	0.37288	0.16279	0.43902	0.36620	0.29091	0.21951	0.21951	0.39024	0.32836	0.31579	0.23256	0.27586	0.33333	0.28205	0.28421	0.25373	0.28814	0.22807	0.25397	0.34146	0.20000	0.48780	0.35802	0.27451	0.23022	0.24390	0.34146	0.28889	0.19512	0.36585	0.39024	0.25532	0.19512	0.28846	0.33333	0.31707	0.17073	0.29268	0.31707	0.36585	0.29268	0.30882	0.41463	0.31707	0.30435	0.29870	1.00000	0.19512	0.27083	0.26126	0.29231	0.25758	0.22222	0.39024	0.20721	0.15000	0.43902	0.43902	0.39024	0.14634	0.33929	0.39024	0.24390	0.17797	0.26562	0.30435	0.24390	0.23611	0.23529	0.21951	0.36585	0.35294	0.36585	0.24590	0.24490	0.25424	0.28070	0.26829	0.23457	0.14634	0.21429	0.24390	0.29268	
D02884	0.27027	0.29730	0.26667	0.27660	0.37838	0.24615	0.30000	0.35417	0.31818	0.35135	0.28070	0.18919	0.58621	0.25000	0.30000	0.40541	0.37838	0.27907	0.40541	0.34000	0.21622	0.27027	0.43243	0.35135	0.21186	0.27660	0.23684	0.27027	0.30357	0.24658	0.27273	0.70270	0.27027	0.43243	0.32432	0.29032	0.40541	0.26087	0.36585	0.33333	0.24390	0.23404	0.41304	0.30769	0.24390	0.23577	0.20238	0.40541	0.32432	0.22500	0.32432	0.32432	0.26316	0.37838	0.20000	0.40541	0.27500	0.34783	0.45946	0.35135	0.25862	0.26316	0.23636	0.25455	0.24324	0.32432	0.40541	0.20408	0.21622	0.21622	0.33929	0.27027	0.32432	0.29730	0.24706	0.24324	0.27027	0.24590	0.25000	0.39583	0.29032	0.29730	0.27143	0.18750	0.33333	0.31250	0.28333	0.25000	0.40000	0.35417	0.36538	0.25641	0.26761	0.32857	0.23333	0.27536	0.27869	0.37838	0.18382	0.15179	0.32000	0.21622	0.24324	0.21138	0.37838	0.23750	0.21429	0.26087	0.23077	0.31373	0.30137	0.37838	0.29730	0.18919	0.27451	0.23404	0.18919	0.22951	0.29730	0.24324	0.27660	0.24242	0.22059	0.29508	0.25000	0.20000	0.25000	0.27027	0.31481	0.33333	0.26316	0.21622	0.27027	0.40541	0.28767	0.24324	0.27027	0.21739	0.17647	0.26087	0.23729	0.74419	0.24324	0.25352	0.34545	0.10256	0.37500	0.18919	0.28358	0.32895	0.23256	0.25862	0.31481	0.29487	0.26316	0.26866	0.30508	0.24561	0.38095	0.48649	0.30909	0.37838	0.20988	0.23529	0.20863	0.37838	0.32432	0.26667	0.27500	0.29730	0.40541	0.27660	0.15385	0.32692	0.30000	0.24324	0.26829	0.28205	0.45946	0.24324	0.24324	0.35294	0.27027	0.38462	0.26087	0.27273	0.19512	1.00000	0.25000	0.23423	0.29231	0.30303	0.25397	0.29730	0.19820	0.12727	0.27027	0.37838	0.29730	0.24390	0.25000	0.32432	0.37838	0.18644	0.29688	0.30435	0.64865	0.26389	0.31373	0.27027	0.43243	0.23529	0.24324	0.27869	0.32653	0.28814	0.29825	0.27027	0.28395	0.10526	0.19048	0.40541	0.18919	
D02910	0.25000	0.33333	0.26667	0.22917	0.37500	0.24615	0.14000	0.22917	0.35417	0.35417	0.28070	0.31250	0.32759	0.17857	0.32000	0.39583	0.33333	0.31250	0.37500	0.38000	0.33333	0.25000	0.18750	0.35417	0.25424	0.37500	0.27083	0.29167	0.39286	0.24658	0.29167	0.29167	0.39583	0.29167	0.41667	0.35484	0.35417	0.36232	0.31250	0.28070	0.22917	0.33333	0.22917	0.25000	0.20833	0.29268	0.23810	0.35417	0.27083	0.33333	0.39583	0.22917	0.31250	0.43750	0.33333	0.27083	0.29167	0.31250	0.25000	0.31250	0.31034	0.36842	0.34545	0.34545	0.22917	0.20833	0.33333	0.24490	0.18750	0.18750	0.28571	0.31250	0.39583	0.39583	0.30588	0.33333	0.25000	0.21311	0.41667	0.25000	0.40323	0.41667	0.35714	0.31250	0.33333	0.16667	0.21667	0.18750	0.33333	0.31250	0.36538	0.23077	0.35211	0.41429	0.50000	0.36232	0.22951	0.35417	0.27206	0.18750	0.16000	0.33333	0.25000	0.21138	0.33333	0.26250	0.22917	0.36232	0.23077	0.29412	0.21918	0.37500	0.35417	0.41667	0.37255	0.35417	0.31250	0.19672	0.18750	0.20833	0.29167	0.42424	0.32353	0.22951	0.20312	0.33333	0.22917	0.25000	0.24074	0.35294	0.22368	0.31250	0.25000	0.39583	0.39726	0.45833	0.22973	0.23188	0.25490	0.35417	0.23729	0.14583	0.27083	0.38028	0.29091	0.33333	0.39583	0.20833	0.22388	0.26316	0.20930	0.34483	0.25926	0.30769	0.23158	0.35821	0.20339	0.24561	0.26984	0.39583	0.27273	0.37500	0.33333	0.15686	0.25899	0.20833	0.16667	0.16667	0.41667	0.31250	0.41667	0.45833	0.45833	0.26923	0.23333	0.43750	0.35417	0.43750	0.47917	0.33333	0.43750	0.30882	0.31250	0.31250	0.24638	0.19481	0.27083	0.25000	1.00000	0.23423	0.27692	0.34848	0.44444	0.20833	0.26126	0.19091	0.41667	0.16667	0.33333	0.35417	0.21429	0.29167	0.47917	0.26271	0.32812	0.16667	0.27083	0.43056	0.33333	0.20833	0.41667	0.23529	0.31250	0.14754	0.42857	0.32203	0.17544	0.27083	0.30864	0.41667	0.41667	0.29167	0.35417	
D03165	0.10811	0.21622	0.37838	0.24324	0.18919	0.36036	0.30631	0.27928	0.22523	0.12613	0.38739	0.18018	0.27928	0.29730	0.20721	0.21622	0.17117	0.21622	0.17117	0.23423	0.13514	0.18018	0.16216	0.17117	0.22881	0.26126	0.18018	0.16216	0.27027	0.36036	0.23423	0.17117	0.23423	0.19820	0.18919	0.33333	0.18018	0.23423	0.24324	0.36937	0.20721	0.19820	0.31532	0.28829	0.20721	0.31707	0.40541	0.25225	0.18919	0.24324	0.18919	0.18018	0.21622	0.18919	0.33333	0.21622	0.22523	0.21622	0.19820	0.20721	0.22523	0.25225	0.20721	0.25225	0.18018	0.25225	0.15315	0.22523	0.09910	0.18018	0.21622	0.17117	0.19820	0.23423	0.30631	0.14414	0.20721	0.27928	0.17117	0.22523	0.22523	0.20721	0.29730	0.20721	0.30631	0.25225	0.27928	0.21622	0.27928	0.25225	0.28829	0.37838	0.27928	0.30631	0.19820	0.27928	0.30631	0.22523	0.27206	0.30357	0.26126	0.12613	0.19820	0.90244	0.18018	0.32432	0.32432	0.29730	0.40541	0.27027	0.36937	0.19820	0.18018	0.19820	0.26126	0.20721	0.25225	0.26126	0.19820	0.20721	0.22523	0.21622	0.27027	0.26126	0.32432	0.20721	0.24324	0.18919	0.24324	0.24324	0.36036	0.17117	0.23423	0.19820	0.27027	0.19820	0.37838	0.26126	0.20721	0.21622	0.24324	0.22523	0.16216	0.32432	0.27928	0.18018	0.21622	0.19820	0.36937	0.37838	0.34234	0.26126	0.27027	0.27027	0.37838	0.27027	0.28829	0.25225	0.26126	0.22523	0.31532	0.23423	0.20721	0.25225	0.33094	0.21622	0.17117	0.24324	0.25225	0.18919	0.22523	0.27027	0.17117	0.27027	0.43243	0.18919	0.25225	0.20721	0.26126	0.19820	0.16216	0.40541	0.23423	0.19820	0.34234	0.33333	0.26126	0.23423	0.23423	1.00000	0.36937	0.25225	0.26126	0.14414	0.18018	0.34545	0.22523	0.17117	0.18018	0.21622	0.24324	0.19820	0.21622	0.33051	0.28829	0.28829	0.19820	0.23423	0.24324	0.16216	0.21622	0.30631	0.18018	0.28829	0.26126	0.26126	0.28829	0.18919	0.26126	0.19820	0.23423	0.25225	0.19820	
D03187	0.10769	0.27692	0.80000	0.35385	0.27692	0.61538	0.33846	0.38462	0.24615	0.10769	0.84615	0.12308	0.16923	0.36923	0.12308	0.27692	0.21538	0.18462	0.15385	0.29231	0.15385	0.18462	0.20000	0.15385	0.28814	0.40000	0.24615	0.26154	0.30769	0.49315	0.23077	0.20000	0.24615	0.20000	0.23077	0.30769	0.16923	0.18841	0.33846	0.86154	0.24615	0.23077	0.38462	0.32308	0.24615	0.29268	0.41667	0.21538	0.18462	0.33846	0.16923	0.20000	0.18462	0.16923	0.35385	0.35385	0.20000	0.23077	0.21538	0.21538	0.21538	0.26154	0.15385	0.20000	0.23077	0.30769	0.20000	0.30769	0.13846	0.23077	0.18462	0.16923	0.27692	0.29231	0.29412	0.16923	0.20000	0.29231	0.21538	0.18462	0.18462	0.27692	0.24286	0.21538	0.30769	0.20000	0.26154	0.23077	0.24615	0.15385	0.24615	0.65385	0.22535	0.21429	0.21538	0.21739	0.40000	0.24615	0.26471	0.38393	0.23077	0.13846	0.27692	0.37398	0.20000	0.35000	0.32308	0.24638	0.43077	0.26154	0.34247	0.29231	0.23077	0.27692	0.32308	0.24615	0.32308	0.21538	0.18462	0.27692	0.26154	0.15152	0.10294	0.16923	0.23077	0.20000	0.23077	0.18462	0.20000	0.18462	0.69737	0.16923	0.26154	0.26154	0.12329	0.26154	0.28378	0.14493	0.18462	0.26154	0.16923	0.24615	0.12308	0.26761	0.20000	0.21538	0.23077	0.16923	0.34328	0.34211	0.43023	0.27692	0.27692	0.26923	0.41053	0.20896	0.33846	0.20000	0.24615	0.27692	0.27692	0.30769	0.24691	0.30769	0.29496	0.32308	0.27692	0.21538	0.32308	0.18462	0.29231	0.35385	0.20000	0.24615	0.29231	0.24615	0.32308	0.20000	0.29231	0.18462	0.18462	0.35294	0.26154	0.21538	0.63768	0.37662	0.29231	0.29231	0.27692	0.36937	1.00000	0.24242	0.13846	0.18462	0.20721	0.27273	0.30769	0.20000	0.18462	0.21538	0.18462	0.21538	0.27692	0.40678	0.23077	0.38462	0.24615	0.16667	0.32308	0.20000	0.27692	0.32308	0.15385	0.32308	0.24615	0.26154	0.38462	0.30769	0.18519	0.27692	0.24615	0.27692	0.27692	
D03210	0.21212	0.27273	0.22727	0.39394	0.30303	0.18182	0.36364	0.37879	0.46970	0.22727	0.24242	0.22727	0.22727	0.25758	0.36364	0.33333	0.33333	0.34848	0.34848	0.37879	0.18182	0.40909	0.25758	0.37879	0.31356	0.27273	0.31818	0.22727	0.28788	0.31507	0.42424	0.18182	0.39394	0.37879	0.37879	0.19697	0.40909	0.31884	0.25758	0.27273	0.30303	0.34848	0.30303	0.34848	0.30303	0.30894	0.26190	0.25758	0.37879	0.43939	0.24242	0.34848	0.31818	0.22727	0.22727	0.37879	0.31818	0.34848	0.30303	0.27273	0.31818	0.48485	0.27273	0.36364	0.22727	0.21212	0.28788	0.42424	0.16667	0.24242	0.46970	0.39394	0.39394	0.34848	0.30588	0.19697	0.31818	0.25758	0.31818	0.33333	0.28788	0.34848	0.31429	0.31818	0.34848	0.43939	0.43939	0.30303	0.25758	0.33333	0.34848	0.26923	0.38028	0.34286	0.27273	0.36232	0.33333	0.37879	0.33088	0.24107	0.28788	0.18182	0.43939	0.26829	0.34848	0.21250	0.30303	0.36232	0.22727	0.27273	0.30137	0.31818	0.25758	0.27273	0.30303	0.37879	0.31818	0.37879	0.39394	0.25758	0.31818	0.24242	0.26471	0.22727	0.30303	0.53030	0.37879	0.36364	0.43939	0.40909	0.25000	0.39394	0.28788	0.37879	0.36986	0.31818	0.32432	0.21739	0.31818	0.25758	0.37879	0.25758	0.36364	0.33803	0.28788	0.33333	0.30303	0.34848	0.23881	0.28947	0.30233	0.31818	0.34848	0.39744	0.30526	0.34328	0.33333	0.28788	0.31818	0.40909	0.34848	0.36364	0.33333	0.27273	0.29496	0.24242	0.24242	0.43939	0.34848	0.40909	0.34848	0.37879	0.24242	0.40909	0.30303	0.30303	0.36364	0.27273	0.37879	0.37879	0.25758	0.25000	0.33333	0.33333	0.18841	0.25974	0.25758	0.30303	0.34848	0.25225	0.24242	1.00000	0.30303	0.24242	0.26126	0.21364	0.36364	0.25758	0.43939	0.39394	0.40909	0.48485	0.34848	0.22881	0.34848	0.27273	0.18182	0.40278	0.31818	0.25758	0.42424	0.42424	0.30303	0.22727	0.27273	0.24242	0.27273	0.30303	0.30864	0.34848	0.31818	0.33333	0.24242	
D03274	0.20635	0.26984	0.12698	0.20635	0.26984	0.10769	0.26984	0.20635	0.47619	0.31746	0.14286	0.33333	0.28571	0.15873	0.36508	0.30159	0.30159	0.41270	0.50794	0.38095	0.26984	0.36508	0.17460	0.31746	0.37288	0.30159	0.23810	0.22222	0.31746	0.24658	0.38095	0.19048	0.30159	0.44444	0.34921	0.25397	0.34921	0.33333	0.26984	0.12698	0.25397	0.41270	0.28571	0.26984	0.23810	0.28455	0.26190	0.33333	0.41270	0.38095	0.31746	0.33333	0.36508	0.31746	0.33333	0.19048	0.38095	0.42857	0.31746	0.28571	0.42857	0.44444	0.36508	0.30159	0.17460	0.17460	0.28571	0.25397	0.15873	0.20635	0.38095	0.33333	0.30159	0.30159	0.36471	0.26984	0.26984	0.22222	0.36508	0.44444	0.30159	0.41270	0.41429	0.33333	0.33333	0.44444	0.46032	0.25397	0.26984	0.50794	0.33333	0.19231	0.45070	0.44286	0.44444	0.40580	0.14286	0.30159	0.29412	0.18750	0.34921	0.23810	0.33333	0.26016	0.46032	0.27500	0.20635	0.33333	0.09231	0.28571	0.28767	0.26984	0.30159	0.34921	0.30159	0.36508	0.26984	0.28571	0.44444	0.14286	0.30159	0.36364	0.33824	0.41270	0.37500	0.46032	0.31746	0.42857	0.41270	0.57143	0.18421	0.34921	0.22222	0.28571	0.35616	0.33333	0.35135	0.24638	0.34921	0.34921	0.36508	0.22222	0.31746	0.33803	0.22222	0.36508	0.33333	0.31746	0.28358	0.21053	0.26744	0.33333	0.28571	0.35897	0.23158	0.41791	0.14286	0.30159	0.25397	0.33333	0.33333	0.25397	0.43210	0.26984	0.25180	0.22222	0.14286	0.46032	0.34921	0.46032	0.31746	0.36508	0.34921	0.38095	0.30159	0.31746	0.38095	0.38095	0.34921	0.31746	0.31746	0.13235	0.33333	0.33333	0.15942	0.28571	0.22222	0.25397	0.44444	0.26126	0.13846	0.30303	1.00000	0.20635	0.36036	0.20455	0.31746	0.17460	0.33333	0.41270	0.41270	0.34921	0.41270	0.25424	0.31250	0.12698	0.15873	0.41667	0.34921	0.26984	0.28571	0.36508	0.30159	0.15873	0.33333	0.30159	0.20635	0.14286	0.43210	0.42857	0.41270	0.31746	0.34921	
D03365	0.45000	0.26667	0.18333	0.12766	0.48000	0.16923	0.36000	0.39583	0.29545	0.28000	0.19298	0.27027	0.22414	0.19643	0.26000	0.33333	0.41667	0.32558	0.34375	0.26000	0.21739	0.35135	0.32143	0.51852	0.16102	0.27660	0.23684	0.20000	0.19643	0.24658	0.34091	0.30769	0.32258	0.34375	0.37500	0.19355	0.42857	0.20290	0.29268	0.19298	0.19512	0.29787	0.26087	0.26923	0.19512	0.11382	0.13095	0.27027	0.37143	0.35000	0.30303	0.40000	0.34211	0.30000	0.26667	0.20690	0.32500	0.26087	0.37931	0.36667	0.24138	0.26316	0.21818	0.25455	0.15385	0.38710	0.21429	0.30612	0.05000	0.43750	0.30357	0.53333	0.44828	0.34286	0.16471	0.19231	0.33333	0.16393	0.25000	0.18750	0.20968	0.32432	0.20000	0.27083	0.40476	0.27083	0.31667	0.20455	0.22222	0.29167	0.25000	0.14103	0.19718	0.15714	0.21667	0.20290	0.31148	0.40625	0.10294	0.11607	0.30000	0.20000	0.41667	0.13008	0.34286	0.15000	0.38095	0.17391	0.16923	0.23529	0.23288	0.53571	0.14286	0.16216	0.31373	0.29787	0.30303	0.26230	0.37143	0.21429	0.25532	0.19697	0.17647	0.19672	0.29688	0.33333	0.29167	0.37143	0.25926	0.23529	0.14474	0.45455	0.53333	0.42857	0.19178	0.23529	0.22973	0.21739	0.27451	0.17391	0.25424	0.27907	0.41935	0.25352	0.23636	0.33333	0.20000	0.35135	0.23881	0.22368	0.20930	0.24138	0.35185	0.16667	0.17895	0.20896	0.32203	0.22807	0.22222	0.37931	0.29091	0.50000	0.18519	0.17647	0.10072	0.37037	0.45455	0.31111	0.22500	0.35135	0.30303	0.19149	0.23077	0.23077	0.26667	0.22222	0.36585	0.17949	0.27027	0.45161	0.22222	0.23529	0.43243	0.35897	0.15942	0.22078	0.39024	0.29730	0.20833	0.14414	0.18462	0.24242	0.20635	1.00000	0.15315	0.08636	0.33333	0.29032	0.50000	0.24390	0.26786	0.45455	0.32353	0.11017	0.21875	0.23913	0.28571	0.19444	0.27451	0.30769	0.37931	0.33333	0.41935	0.21311	0.16327	0.20339	0.22807	0.23810	0.19753	0.34211	0.28571	0.32432	0.16667	
D03415	0.11712	0.17117	0.20721	0.16216	0.15315	0.19820	0.21622	0.20721	0.24324	0.18018	0.20721	0.24324	0.22523	0.18018	0.33333	0.20721	0.16216	0.38739	0.22523	0.25225	0.15315	0.24324	0.16216	0.20721	0.32203	0.19820	0.15315	0.12613	0.22523	0.26126	0.27027	0.14414	0.17117	0.23423	0.24324	0.25225	0.21622	0.27928	0.23423	0.21622	0.17117	0.26126	0.26126	0.22523	0.16216	0.28455	0.18919	0.27928	0.22523	0.22523	0.22523	0.24324	0.24324	0.21622	0.18018	0.13514	0.25225	0.31532	0.25225	0.19820	0.29730	0.33333	0.33333	0.27928	0.10811	0.13514	0.13514	0.21622	0.07207	0.18018	0.27928	0.23423	0.17117	0.23423	0.36036	0.16216	0.16216	0.27027	0.25225	0.31532	0.37838	0.23423	0.38739	0.21622	0.23423	0.29730	0.31532	0.18018	0.28829	0.36036	0.33333	0.20721	0.39640	0.36036	0.35135	0.39640	0.20721	0.17117	0.25000	0.12500	0.29730	0.15315	0.22523	0.24390	0.22523	0.28829	0.18919	0.35135	0.14414	0.19820	0.23423	0.16216	0.17117	0.18919	0.26126	0.24324	0.17117	0.32432	0.23423	0.12613	0.24324	0.32432	0.32432	0.27928	0.32432	0.29730	0.26126	0.23423	0.33333	0.32432	0.20721	0.24324	0.17117	0.18919	0.35135	0.18018	0.26126	0.31532	0.23423	0.22523	0.32432	0.19820	0.22523	0.24324	0.27928	0.26126	0.21622	0.26126	0.24324	0.25225	0.26126	0.27027	0.28829	0.35135	0.25225	0.41441	0.21622	0.28829	0.33333	0.19820	0.25225	0.18018	0.42342	0.24324	0.30935	0.17117	0.12613	0.29730	0.21622	0.25225	0.23423	0.20721	0.24324	0.24324	0.23423	0.19820	0.22523	0.26126	0.21622	0.21622	0.20721	0.21622	0.24324	0.23423	0.21622	0.25225	0.20721	0.19820	0.26126	0.18018	0.20721	0.26126	0.36036	0.15315	1.00000	0.25000	0.23423	0.17117	0.23423	0.26126	0.32432	0.24324	0.22523	0.18644	0.31532	0.16216	0.18018	0.32432	0.25225	0.14414	0.18018	0.26126	0.22523	0.17117	0.20721	0.28829	0.18919	0.13514	0.43243	0.26126	0.25225	0.21622	0.18919	
D03442	0.05909	0.13182	0.25455	0.17727	0.11364	0.25455	0.20909	0.20909	0.15455	0.09545	0.25000	0.11364	0.17727	0.20909	0.13182	0.13636	0.10455	0.15455	0.11364	0.17727	0.09545	0.12273	0.10000	0.12273	0.30455	0.19091	0.14545	0.08636	0.22727	0.30455	0.14545	0.09545	0.13636	0.11818	0.14091	0.23182	0.11818	0.25909	0.16818	0.25000	0.15455	0.15909	0.20000	0.20000	0.15000	0.36364	0.31364	0.14091	0.11364	0.17273	0.12273	0.11818	0.11364	0.11818	0.18182	0.13182	0.11364	0.18636	0.11818	0.13182	0.19091	0.21818	0.16818	0.15909	0.10000	0.12273	0.10455	0.19091	0.04091	0.09091	0.16818	0.11364	0.12273	0.14091	0.29091	0.10000	0.11818	0.21364	0.18182	0.17727	0.17727	0.14545	0.25455	0.18636	0.16364	0.16818	0.19091	0.15455	0.15909	0.14545	0.18636	0.30000	0.24091	0.25909	0.24545	0.23636	0.23636	0.13182	0.27727	0.33182	0.18182	0.09091	0.14545	0.35000	0.11364	0.28182	0.16818	0.25000	0.25909	0.19545	0.23636	0.11818	0.11818	0.14545	0.20455	0.19545	0.15000	0.19545	0.12273	0.11818	0.15909	0.22727	0.15455	0.16818	0.22727	0.18182	0.14545	0.10909	0.18182	0.19545	0.29091	0.12273	0.12727	0.11818	0.19545	0.14091	0.24545	0.20455	0.17727	0.17727	0.18182	0.12727	0.11364	0.25455	0.17727	0.14545	0.14545	0.10909	0.24091	0.27273	0.30909	0.20909	0.17727	0.23636	0.35455	0.21818	0.23636	0.19545	0.21818	0.13182	0.22273	0.13636	0.20455	0.19091	0.36364	0.11818	0.09091	0.16364	0.17273	0.12273	0.15000	0.20455	0.14545	0.18636	0.20455	0.12273	0.17273	0.15909	0.15909	0.11818	0.11818	0.27273	0.15000	0.13182	0.26364	0.26364	0.15000	0.12727	0.19091	0.34545	0.27273	0.21364	0.20455	0.08636	0.25000	1.00000	0.14545	0.10000	0.13182	0.15455	0.18182	0.13636	0.14091	0.39545	0.22273	0.19091	0.10455	0.20000	0.19091	0.10000	0.13182	0.20455	0.10000	0.21818	0.18182	0.18182	0.21364	0.09545	0.19091	0.17273	0.16364	0.12727	0.14545	
D03490	0.30556	0.30556	0.30000	0.31915	0.44444	0.27692	0.24000	0.29167	0.45455	0.25000	0.29825	0.24324	0.24138	0.28571	0.38000	0.69444	0.52778	0.41860	0.38889	0.30000	0.27778	0.35135	0.30556	0.44444	0.26271	0.34043	0.18421	0.38889	0.37500	0.28767	0.47727	0.19444	0.44444	0.44444	0.30556	0.29032	0.41667	0.28986	0.36585	0.33333	0.24390	0.31915	0.54348	0.34615	0.21951	0.22764	0.21429	0.35135	0.36111	0.40000	0.33333	0.66667	0.34211	0.25000	0.33333	0.33333	0.32500	0.32609	0.55556	0.22222	0.32759	0.33333	0.27273	0.34545	0.30556	0.25000	0.22222	0.38776	0.25000	0.27778	0.30357	0.38889	0.44444	0.97222	0.35294	0.30556	0.44444	0.32787	0.35417	0.35417	0.29032	0.40541	0.42857	0.27083	0.33333	0.37500	0.33333	0.34091	0.48889	0.31250	0.42308	0.26923	0.38028	0.31429	0.30000	0.39130	0.31148	0.41667	0.24265	0.18750	0.28000	0.27778	0.33333	0.22764	0.36111	0.32500	0.28571	0.40580	0.26154	0.33333	0.24658	0.50000	0.38889	0.32432	0.37255	0.34043	0.38889	0.29508	0.44444	0.25000	0.42553	0.30303	0.29412	0.26230	0.31250	0.33333	0.43750	0.30556	0.37037	0.39216	0.26316	0.44444	0.33333	0.66667	0.26027	0.38889	0.28378	0.27536	0.31373	0.32609	0.33898	0.25581	0.41667	0.38028	0.32727	0.28205	0.22500	0.35135	0.26866	0.28947	0.25581	0.32759	0.29630	0.37179	0.24211	0.38806	0.28814	0.36842	0.28571	0.61111	0.30909	0.55556	0.30864	0.29412	0.21583	0.22222	0.30556	0.31111	0.40000	0.40541	0.77778	0.40426	0.33333	0.44231	0.31667	0.47222	0.31707	0.38462	0.56757	0.36111	0.33333	0.29412	0.35135	0.28205	0.31884	0.23377	0.43902	0.27027	0.41667	0.22523	0.30769	0.36364	0.31746	0.33333	0.23423	0.14545	1.00000	0.36111	0.41667	0.36585	0.33929	0.36111	0.33333	0.21186	0.35938	0.19565	0.19444	0.30556	0.29412	0.27778	0.50000	0.31373	0.30556	0.26230	0.26531	0.25424	0.29825	0.36111	0.27160	0.36842	0.38095	0.35135	0.30556	
